order_id,customer_id,product_id,order_date,quantity,unit_price,channel,status
O003132,C00437,P00215,2024-04-15,1,73.04,web,completed
O003133,C00053,P00112,2023-01-22,3,124.94,marketplace,completed
O003134,C00574,P00049,2024-07-20,2,52.23,phone,completed
O003135,C00490,P00185,2023-03-11,2,225.62,phone,completed
O003136,C00153,P00009,2024-09-10,5,87.55,marketplace,completed
O003137,C00257,P00198,2024-08-12,1,76.34,web,completed
O003138,C00140,P00196,2024-07-14,3,185.55,mobile,completed
O003139,C00142,P00073,2024-07-03,3,71.31,web,completed
O003140,C00073,P00117,2023-09-06,4,177.87,marketplace,completed
O003141,C00562,P00123,2024-10-03,2,140.15,mobile,completed
O003142,C00461,P00054,2024-03-15,3,62.97,phone,completed
O003143,C00362,P00202,2024-11-30,1,168.48,mobile,completed
O003144,C00073,P00140,2023-01-08,2,115.37,phone,completed
O003145,C00148,P00126,2023-11-03,2,113.32,phone,completed
O003146,C00425,P00109,2023-11-01,1,50.34,mobile,completed
O003147,C00390,P00197,2024-03-29,2,52.17,phone,completed
O003148,C00264,P00176,2023-04-27,1,90.73,mobile,completed
O003149,C00081,P00034,2023-02-16,5,158.1,web,completed
O003150,C00328,P00121,2024-11-25,1,91.36,marketplace,completed
O003151,C00469,P00127,2023-04-22,1,116.93,marketplace,completed
O003152,C00092,P00096,2023-10-22,5,145.54,mobile,completed
O003153,C00556,P00182,2023-10-07,1,99.93,marketplace,completed
O003154,C00397,P00165,2024-06-30,2,161.98,web,completed
O003155,C00650,P00051,2024-06-14,1,106.88,phone,completed
O003156,C00538,P00067,2023-12-01,3,199.22,marketplace,completed
O003157,C00050,P00204,2024-10-08,1,118.43,web,completed
O003158,C00636,P00027,2024-09-20,3,135.66,marketplace,completed
O003159,C00128,P00061,2024-10-22,2,85.39,marketplace,completed
O003160,C00278,P00012,2024-04-30,3,240.12,phone,completed
O003161,C00218,P00067,2024-06-10,1,201.72,marketplace,completed
O003162,C00284,P00078,2023-01-31,1,77.6,web,completed
O003163,C00164,P00209,2023-07-22,3,13.61,web,completed
O003164,C00615,P00115,2023-04-29,3,28.77,mobile,completed
O003165,C00477,P00098,2024-07-24,1,61.52,web,completed
O003166,C00099,P00134,2023-04-27,1,92.02,mobile,completed
O003167,C00226,P00143,2023-07-23,4,173.63,phone,completed
O003168,C00346,P00148,2023-12-09,1,47.85,marketplace,completed
O003169,C00253,P00031,2023-09-22,1,63.74,mobile,completed
O003170,C00061,P00060,2024-09-09,2,85.56,web,completed
O003171,C00553,P00116,2023-06-26,2,147.94,marketplace,completed
O003172,C00135,P00124,2024-01-18,1,88.35,web,completed
O003173,C00372,P00031,2023-07-09,1,65.19,marketplace,completed
O003174,C00192,P00053,2023-12-22,1,236.41,mobile,completed
O003175,C00258,P00186,2023-01-29,2,98.7,mobile,completed
O003176,C00429,P00091,2023-11-18,1,131.94,web,completed
O003177,C00453,P00077,2023-08-07,1,205.72,phone,completed
O003178,C00457,P00096,2024-07-07,2,151.69,marketplace,completed
O003179,C00603,P00034,2024-05-25,1,157.64,web,cancelled
O003180,C00457,P00167,2024-11-15,1,59.16,marketplace,completed
O003181,C00029,P00139,2023-09-01,2,187.78,mobile,completed
O003182,C00424,P00170,2023-09-06,1,180.17,marketplace,completed
O003183,C00209,P00051,2024-12-03,1,102.56,marketplace,completed
O003184,C00583,P00044,2024-12-19,1,71.55,phone,completed
O003185,C00235,P00149,2023-11-01,1,124.54,mobile,completed
O003186,C00091,P00154,2023-12-15,3,81.12,web,completed
O003187,C00602,P00059,2024-03-05,1,109.08,marketplace,completed
O003188,C00148,P00086,2024-10-10,1,13.7,phone,completed
O003189,C00605,P00016,2023-09-20,1,123.31,mobile,completed
O003190,C00171,P00106,2023-04-13,1,214.77,marketplace,completed
O003191,C00606,P00113,2023-01-28,2,59.05,marketplace,completed
O003192,C00511,P00015,2023-06-17,2,262.74,phone,completed
O003193,C00387,P00015,2023-12-20,2,243.24,marketplace,completed
O003194,C00531,P00103,2024-06-10,3,209.48,phone,completed
O003195,C00438,P00136,2024-01-19,2,120.34,mobile,completed
O003196,C00336,P00073,2024-03-10,3,72.31,phone,completed
O003197,C00621,P00075,2024-07-21,4,183.5,mobile,completed
O003198,C00258,P00009,2023-12-27,2,90.29,phone,completed
O003199,C00560,P00031,2023-11-29,4,66.29,web,completed
O003200,C00483,P00189,2024-12-22,2,59.65,mobile,completed
O003201,C00638,P00117,2023-08-23,4,183.23,marketplace,completed
O003202,C00575,P00173,2023-03-12,1,39.87,mobile,completed
O003203,C00275,P00099,2024-06-17,1,22.97,phone,completed
O003204,C00254,P00048,2023-12-01,3,32.57,web,completed
O003205,C00185,P00080,2023-03-18,1,28.23,web,completed
O003206,C00405,P00058,2023-01-05,1,23.03,mobile,completed
O003207,C00126,P00127,2024-06-02,2,120.25,phone,completed
O003208,C00101,P00006,2024-01-02,2,21.94,phone,completed
O003209,C00596,P00154,2024-01-04,2,83.07,web,completed
O003210,C00317,P00189,2024-12-09,5,59.74,mobile,completed
O003211,C00292,P00098,2023-08-11,4,57.17,phone,completed
O003212,C00495,P00048,2023-09-18,1,32.82,mobile,cancelled
O003213,C00533,P00063,2024-02-10,1,133.54,web,completed
O003214,C00390,P00104,2024-10-26,2,75.17,web,completed
O003215,C00192,P00104,2023-01-22,1,73.7,phone,completed
O003216,C00578,P00137,2023-11-13,4,140.58,marketplace,completed
O003217,C00086,P00078,2024-07-14,1,80.28,phone,cancelled
O003218,C00139,P00041,2023-12-14,5,147.21,web,completed
O003219,C00017,P00044,2023-05-30,1,65.46,mobile,completed
O003220,C00290,P00130,2023-05-23,3,125.09,web,completed
O003221,C00331,P00098,2023-11-02,1,59.41,marketplace,cancelled
O003222,C00509,P00114,2023-01-03,2,117.97,marketplace,completed
O003223,C00403,P00190,2023-12-09,2,66.39,marketplace,completed
O003224,C00168,P00017,2024-05-18,1,105.67,phone,completed
O003225,C00561,P00213,2023-05-20,1,145.21,mobile,completed
O003226,C00201,P00160,2023-04-20,1,107.3,phone,completed
O003227,C00066,P00047,2024-02-10,1,63.81,web,completed
O003228,C00279,P00124,2024-05-29,3,84.2,marketplace,completed
O003229,C00261,P00206,2024-12-03,2,158.43,web,completed
O003230,C00534,P00010,2023-12-15,2,147.73,web,completed
O003231,C00512,P00052,2024-03-15,4,228.51,phone,completed
O003232,C00099,P00181,2023-12-23,4,29.12,phone,completed
O003233,C00478,P00069,2023-02-02,1,198.37,web,completed
O003234,C00463,P00072,2023-04-19,1,126.6,mobile,completed
O003235,C00187,P00061,2023-12-11,3,94.34,marketplace,completed
O003236,C00635,P00201,2024-02-03,3,7.74,mobile,completed
O003237,C00628,P00157,2023-07-03,2,102.06,mobile,completed
O003238,C00547,P00169,2024-03-14,3,117.09,marketplace,completed
O003239,C00135,P00207,2023-08-18,1,73.71,mobile,completed
O003240,C00232,P00175,2024-04-04,1,25.56,mobile,completed
O003241,C00277,P00021,2024-10-23,1,83.59,web,completed
O003242,C00426,P00067,2023-04-08,2,203.21,mobile,completed
O003243,C00372,P00169,2023-11-22,1,116.7,web,completed
O003244,C00590,P00118,2024-07-27,4,8.66,marketplace,completed
O003245,C00307,P00145,2023-09-09,1,223.69,mobile,completed
O003246,C00418,P00125,2024-10-23,1,166.24,marketplace,completed
O003247,C00453,P00076,2024-08-06,1,80.16,mobile,completed
O003248,C00584,P00102,2023-08-08,4,75.28,web,completed
O003249,C00542,P00011,2023-11-01,3,185.1,mobile,completed
O003250,C00572,P00195,2024-10-23,4,48.35,mobile,completed
O003251,C00245,P00082,2023-08-13,3,159.88,phone,completed
O003252,C00276,P00172,2024-02-11,1,182.09,phone,completed
O003253,C00642,P00181,2023-01-12,1,28.4,phone,completed
O003254,C00532,P00209,2023-07-29,1,15.01,phone,completed
O003255,C00596,P00001,2024-03-31,1,117.82,web,completed
O003256,C00105,P00001,2024-03-31,1,117.82,mobile,completed
O003257,C00327,P00001,2024-03-31,1,117.82,mobile,completed
O003258,C00636,P00009,2023-03-10,3,93.91,phone,completed
O003259,C00632,P00085,2024-09-02,4,103.81,marketplace,completed
O003260,C00464,P00020,2023-04-29,1,103.31,marketplace,completed
O003261,C00488,P00010,2023-05-17,1,145.51,mobile,completed
O003262,C00174,P00072,2024-10-12,4,137.33,marketplace,completed
O003263,C00502,P00119,2024-07-26,2,176.14,mobile,completed
O003264,C00214,P00016,2024-03-27,2,123.79,phone,completed
O003265,C00455,P00016,2024-03-27,1,123.79,phone,completed
O003266,C00320,P00016,2024-03-27,3,123.79,web,completed
O003267,C00236,P00105,2023-02-04,2,170.02,web,completed
O003268,C00648,P00149,2024-12-20,3,133.09,phone,completed
O003269,C00403,P00163,2024-04-16,4,179.83,web,completed
O003270,C00170,P00161,2024-11-18,1,29.18,mobile,completed
O003271,C00301,P00125,2023-11-11,1,182.16,web,completed
O003272,C00465,P00093,2024-01-16,1,153.08,marketplace,completed
O003273,C00229,P00203,2023-02-02,4,143.57,phone,completed
O003274,C00078,P00132,2024-11-04,3,240.3,mobile,completed
O003275,C00053,P00159,2023-05-23,2,71.7,web,completed
O003276,C00281,P00141,2024-05-18,4,122.0,phone,completed
O003277,C00578,P00074,2023-10-07,1,89.09,web,completed
O003278,C00092,P00092,2023-04-30,1,103.29,marketplace,completed
O003279,C00227,P00037,2024-03-10,1,195.67,marketplace,completed
O003280,C00292,P00101,2023-02-28,4,232.19,phone,completed
O003281,C00408,P00078,2023-03-01,1,80.46,mobile,completed
O003282,C00184,P00179,2023-06-23,2,18.97,phone,completed
O003283,C00493,P00104,2024-11-16,2,73.98,web,completed
O003284,C00517,P00170,2024-09-14,1,190.43,marketplace,completed
O003285,C00186,P00037,2023-09-08,1,210.09,web,completed
O003286,C00069,P00097,2024-04-25,4,73.69,web,completed
O003287,C00246,P00186,2024-03-17,4,104.4,phone,completed
O003288,C00517,P00201,2023-10-18,1,7.65,web,completed
O003289,C00640,P00133,2024-04-12,3,210.05,mobile,completed
O003290,C00256,P00162,2024-03-13,1,149.9,mobile,completed
O003291,C00345,P00049,2024-05-12,3,52.38,web,completed
O003292,C00289,P00055,2023-12-23,1,167.81,web,completed
O003293,C00431,P00037,2023-09-30,1,198.77,marketplace,completed
O003294,C00465,P00090,2024-03-04,2,145.7,mobile,completed
O003295,C00035,P00127,2023-02-15,1,115.22,mobile,completed
O003296,C00550,P00142,2023-07-17,2,103.84,marketplace,completed
O003297,C00085,P00054,2024-02-08,3,60.09,phone,completed
O003298,C00404,P00138,2024-06-01,3,78.8,marketplace,completed
O003299,C00380,P00173,2024-12-31,1,36.46,mobile,completed
O003300,C00010,P00078,2023-09-17,2,78.92,web,completed
O003301,C00385,P00209,2024-01-16,2,13.73,phone,completed
O003302,C00516,P00086,2024-12-03,3,15.35,web,completed
O003303,C00277,P00123,2023-02-18,2,156.4,phone,completed
O003304,C00131,P00085,2023-02-06,1,108.75,web,completed
O003305,C00515,P00119,2023-11-14,3,177.95,mobile,completed
O003306,C00401,P00179,2024-11-01,1,19.4,web,completed
O003307,C00425,P00200,2023-10-22,1,75.95,marketplace,completed
O003308,C00380,P00105,2024-12-22,1,185.26,marketplace,completed
O003309,C00135,P00165,2023-04-11,1,168.14,marketplace,completed
O003310,C00149,P00039,2024-11-18,1,118.84,phone,completed
O003311,C00567,P00199,2024-11-17,2,78.58,marketplace,completed
O003312,C00643,P00165,2024-02-04,2,160.13,web,completed
O003313,C00081,P00108,2023-08-13,5,80.49,phone,completed
O003314,C00011,P00085,2023-08-05,1,106.53,web,completed
O003315,C00478,P00106,2024-01-05,2,210.09,web,completed
O003316,C00013,P00143,2024-10-08,3,171.84,phone,completed
O003317,C00297,P00183,2023-06-08,3,97.17,mobile,completed
O003318,C00223,P00109,2024-08-16,3,52.21,mobile,completed
O003319,C00391,P00005,2023-12-25,1,150.52,mobile,completed
O003320,C00528,P00159,2024-08-02,1,71.28,mobile,completed
O003321,C00597,P00099,2023-01-11,1,24.39,marketplace,completed
O003322,C00066,P00184,2024-01-19,1,78.29,web,completed
O003323,C00401,P00057,2023-03-20,2,159.17,phone,completed
O003324,C00253,P00105,2023-11-13,4,174.12,mobile,completed
O003325,C00051,P00144,2023-11-28,1,62.96,mobile,completed
O003326,C00203,P00109,2024-05-24,3,48.12,web,completed
O003327,C00425,P00078,2024-05-18,1,79.8,phone,completed
O003328,C00466,P00161,2024-10-03,3,27.46,web,completed
O003329,C00555,P00052,2023-12-19,1,226.8,web,completed
O003330,C00005,P00074,2024-01-15,5,84.94,web,completed
O003331,C00087,P00123,2023-10-07,2,141.77,phone,completed
O003332,C00397,P00201,2024-10-23,1,6.96,web,completed
O003333,C00135,P00158,2024-10-10,4,43.59,marketplace,completed
O003334,C00328,P00118,2024-03-03,1,9.52,phone,completed
O003335,C00352,P00165,2023-12-31,3,170.99,marketplace,completed
O003336,C00455,P00019,2023-01-14,4,226.71,mobile,completed
O003337,C00606,P00102,2023-04-29,5,70.39,mobile,completed
O003338,C00393,P00019,2023-11-13,3,227.97,web,completed
O003339,C00449,P00149,2024-03-03,1,133.16,mobile,completed
O003340,C00069,P00062,2023-01-01,4,127.78,mobile,completed
O003341,C00455,P00178,2023-01-10,1,144.41,mobile,cancelled
O003342,C00645,P00121,2023-09-11,1,93.05,web,completed
O003343,C00035,P00145,2023-10-22,3,222.44,marketplace,completed
O003344,C00350,P00197,2023-08-14,1,51.58,marketplace,completed
O003345,C00440,P00197,2024-12-26,3,49.94,web,completed
O003346,C00430,P00058,2023-02-19,1,20.87,mobile,completed
O003347,C00093,P00191,2023-09-27,2,35.77,marketplace,completed
O003348,C00057,P00150,2023-11-14,3,55.01,web,completed
O003349,C00290,P00150,2023-12-16,4,59.7,mobile,completed
O003350,C00589,P00102,2024-10-14,5,69.55,marketplace,completed
O003351,C00129,P00179,2024-12-07,1,20.98,marketplace,completed
O003352,C00362,P00057,2024-05-14,1,171.55,marketplace,completed
O003353,C00460,P00006,2024-10-25,2,21.74,web,completed
O003354,C00480,P00086,2024-07-16,1,14.48,phone,completed
O003355,C00073,P00013,2024-10-20,3,48.42,mobile,completed
O003356,C00473,P00115,2024-08-27,2,28.7,marketplace,completed
O003357,C00210,P00085,2023-09-06,2,100.61,phone,completed
O003358,C00317,P00067,2024-06-26,1,185.29,web,completed
O003359,C00350,P00054,2024-02-24,4,61.47,phone,completed
O003360,C00573,P00178,2024-10-02,1,155.18,mobile,completed
O003361,C00277,P00086,2024-08-14,2,14.47,web,completed
O003362,C00494,P00081,2023-10-30,1,197.7,web,completed
O003363,C00477,P00074,2024-03-29,2,83.54,web,completed
O003364,C00317,P00189,2023-06-09,1,59.28,marketplace,completed
O003365,C00531,P00147,2023-07-17,1,218.56,mobile,completed
O003366,C00116,P00149,2024-12-24,2,133.84,marketplace,completed
O003367,C00353,P00038,2024-12-08,3,42.72,web,completed
O003368,C00545,P00176,2023-09-30,2,93.31,web,completed
O003369,C00062,P00088,2024-12-18,5,14.48,mobile,completed
O003370,C00353,P00149,2024-08-11,1,129.04,phone,completed
O003371,C00369,P00106,2023-06-21,2,204.5,mobile,completed
O003372,C00544,P00146,2023-08-28,1,179.1,mobile,completed
O003373,C00149,P00007,2023-11-22,3,166.84,phone,completed
O003374,C00648,P00051,2023-03-16,2,111.02,phone,completed
O003375,C00221,P00198,2024-03-17,2,69.6,phone,completed
O003376,C00424,P00144,2023-01-21,2,61.2,web,completed
O003377,C00180,P00107,2024-03-10,2,179.43,mobile,completed
O003378,C00257,P00025,2023-04-27,5,136.36,web,completed
O003379,C00543,P00147,2024-11-21,1,213.18,mobile,completed
O003380,C00518,P00008,2023-03-13,1,69.12,mobile,completed
O003381,C00560,P00091,2023-12-06,4,135.9,phone,completed
O003382,C00152,P00053,2023-11-01,2,255.04,marketplace,completed
O003383,C00216,P00180,2023-02-20,1,33.35,marketplace,completed
O003384,C00175,P00017,2023-12-10,3,96.11,marketplace,cancelled
O003385,C00219,P00080,2024-02-18,2,29.7,phone,completed
O003386,C00404,P00163,2023-06-28,4,172.2,mobile,completed
O003387,C00291,P00007,2024-01-26,3,158.85,phone,completed
O003388,C00036,P00041,2023-08-30,3,147.66,mobile,completed
O003389,C00148,P00023,2024-12-05,1,196.48,marketplace,completed
O003390,C00388,P00145,2023-11-02,3,214.97,mobile,completed
O003391,C00038,P00162,2023-05-17,1,141.49,phone,completed
O003392,C00304,P00186,2024-07-18,2,110.07,phone,completed
O003393,C00389,P00047,2024-03-26,2,68.36,mobile,completed
O003394,C00482,P00109,2024-11-16,1,50.28,mobile,completed
O003395,C00217,P00068,2024-10-17,1,44.44,mobile,completed
O003396,C00476,P00109,2023-10-22,2,50.92,mobile,cancelled
O003397,C00032,P00143,2024-04-15,2,162.19,phone,completed
O003398,C00083,P00038,2023-12-08,1,42.42,marketplace,completed
O003399,C00170,P00159,2023-12-18,3,76.09,marketplace,completed
O003400,C00366,P00081,2024-08-07,3,205.48,mobile,completed
O003401,C00428,P00150,2023-02-10,4,55.74,phone,completed
O003402,C00615,P00025,2023-05-19,1,148.08,web,completed
O003403,C00173,P00116,2023-07-19,3,142.67,phone,completed
O003404,C00049,P00188,2023-08-05,5,92.75,mobile,completed
O003405,C00365,P00169,2023-12-31,2,114.65,web,completed
O003406,C00132,P00021,2023-06-10,1,85.21,web,completed
O003407,C00109,P00002,2024-01-27,3,13.19,marketplace,completed
O003408,C00054,P00140,2024-03-21,4,105.08,phone,completed
O003409,C00258,P00131,2023-08-08,1,163.4,web,completed
O003410,C00406,P00125,2023-01-25,2,168.9,marketplace,completed
O003411,C00006,P00205,2024-05-29,1,31.91,phone,completed
O003412,C00152,P00164,2023-04-24,3,70.88,web,completed
O003413,C00136,P00017,2024-02-29,2,95.83,marketplace,completed
O003414,C00337,P00106,2023-01-05,1,199.95,phone,completed
O003415,C00102,P00149,2024-12-20,1,133.58,phone,completed
O003416,C00347,P00204,2023-06-15,1,117.23,mobile,completed
O003417,C00215,P00135,2024-01-05,4,131.52,marketplace,completed
O003418,C00355,P00158,2023-07-28,4,46.65,mobile,completed
O003419,C00617,P00199,2023-05-31,3,70.74,phone,completed
O003420,C00475,P00119,2024-10-07,1,187.22,web,completed
O003421,C00399,P00014,2023-08-26,2,71.74,marketplace,completed
O003422,C00257,P00202,2024-03-13,1,162.0,web,completed
O003423,C00532,P00094,2023-10-19,2,208.81,web,completed
O003424,C00220,P00043,2023-09-09,5,97.14,web,completed
O003425,C00070,P00076,2023-12-27,2,78.7,phone,completed
O003426,C00122,P00044,2024-12-10,2,66.16,web,completed
O003427,C00149,P00153,2023-08-16,4,23.09,phone,completed
O003428,C00121,P00207,2023-10-07,3,71.25,mobile,completed
O003429,C00415,P00141,2024-10-18,1,121.18,web,completed
O003430,C00198,P00131,2024-05-01,1,179.56,phone,completed
O003431,C00378,P00009,2024-07-03,1,84.83,phone,completed
O003432,C00098,P00004,2024-12-18,1,65.73,marketplace,completed
O003433,C00153,P00024,2024-08-04,3,160.76,mobile,completed
O003434,C00498,P00041,2024-08-22,1,140.05,mobile,completed
O003435,C00465,P00072,2024-03-21,2,133.4,mobile,completed
O003436,C00384,P00131,2024-07-29,2,175.46,web,completed
O003437,C00457,P00215,2024-09-08,1,74.36,marketplace,completed
O003438,C00496,P00212,2024-01-22,5,75.41,web,completed
O003439,C00441,P00154,2024-11-20,3,82.52,phone,completed
O003440,C00021,P00148,2023-12-20,1,48.61,marketplace,completed
O003441,C00407,P00080,2023-02-21,1,28.65,phone,completed
O003442,C00480,P00055,2023-12-23,1,178.07,web,completed
O003443,C00470,P00092,2023-12-10,1,113.46,mobile,completed
O003444,C00473,P00007,2024-03-09,2,156.34,phone,completed
O003445,C00139,P00007,2024-03-09,4,156.34,mobile,completed
O003446,C00449,P00007,2024-03-09,1,156.34,marketplace,completed
O003447,C00495,P00035,2023-09-24,2,34.59,mobile,completed
O003448,C00046,P00013,2023-10-13,3,48.34,mobile,completed
O003449,C00190,P00004,2023-12-09,1,66.59,phone,completed
O003450,C00159,P00104,2024-11-20,2,69.37,web,completed
O003451,C00184,P00176,2024-09-22,1,96.92,marketplace,completed
O003452,C00513,P00041,2023-05-12,5,138.01,phone,completed
O003453,C00033,P00190,2024-11-22,1,60.17,marketplace,completed
O003454,C00574,P00067,2023-12-17,3,199.78,phone,completed
O003455,C00357,P00140,2023-09-12,1,103.05,marketplace,cancelled
O003456,C00274,P00006,2024-12-23,2,21.01,marketplace,completed
